Feature
290,ENSG00000156508
291,ENSG00000163558
292,ENSG00000268655
293,ENSG00000167325
294,ENSG00000221944
295,ENSG00000197563
296,ENSG00000124614
297,ENSG00000166024
298,ENSG00000231826
299,ENSG00000156026
300,ENSG00000106211
301,ENSG00000017260
302,ENSG00000248734
303,ENSG00000238058
304,ENSG00000141644
305,ENSG00000254333
306,ENSG00000151881
307,ENSG00000184983
308,ENSG00000240857
309,ENSG00000062582
310,ENSG00000139350
311,ENSG00000156469
312,ENSG00000148303
313,ENSG00000080824
314,ENSG00000083845
315,ENSG00000123349
316,ENSG00000135372
317,ENSG00000131626
318,ENSG00000272940
319,ENSG00000169372
320,ENSG00000261188
321,ENSG00000249641
322,ENSG00000166965
323,ENSG00000267790
324,ENSG00000086065
325,ENSG00000133962
326,ENSG00000144827
327,ENSG00000232388
328,ENSG00000112167
329,ENSG00000046604
330,ENSG00000184860
331,ENSG00000164167
332,ENSG00000173812
333,ENSG00000263002
334,ENSG00000168028
335,ENSG00000114054
336,ENSG00000155959
337,ENSG00000234111
338,ENSG00000164144
339,ENSG00000164284
340,ENSG00000162105
341,ENSG00000197961
342,ENSG00000087302
343,ENSG00000001084
344,ENSG00000114805
345,ENSG00000065183
346,ENSG00000214381
347,ENSG00000169241
348,ENSG00000131558
349,ENSG00000131381
350,ENSG00000105438
351,ENSG00000215067
352,ENSG00000110315
353,ENSG00000096384
354,ENSG00000134755
355,ENSG00000203667
356,ENSG00000129480
357,ENSG00000266709
358,ENSG00000162980
359,ENSG00000281649
360,ENSG00000186468
361,ENSG00000163625
362,ENSG00000136682
363,ENSG00000124657
364,ENSG00000111058
365,ENSG00000271916
366,ENSG00000232119
367,ENSG00000164830
368,ENSG00000127452
369,ENSG00000176386
370,ENSG00000002016
371,ENSG00000267719
372,ENSG00000279998
373,ENSG00000125375
374,ENSG00000163918
375,ENSG00000079246
376,ENSG00000169609
377,ENSG00000087884
378,ENSG00000166896
379,ENSG00000048540
380,ENSG00000173452
381,ENSG00000070756
382,ENSG00000143450
383,ENSG00000101079
384,ENSG00000106588
385,ENSG00000269983
386,ENSG00000083307
387,ENSG00000271303
388,ENSG00000138326
389,ENSG00000106052
390,ENSG00000261845
391,ENSG00000184154
392,ENSG00000170619
393,ENSG00000072756
394,ENSG00000232931
395,ENSG00000228560
396,ENSG00000176920
397,ENSG00000228323
398,ENSG00000163374
399,ENSG00000229047
400,ENSG00000160695
401,ENSG00000111110
402,ENSG00000272686
403,ENSG00000237649
404,ENSG00000174444
405,ENSG00000196262
406,ENSG00000165704
407,ENSG00000165417
408,ENSG00000134809
409,ENSG00000074319
410,ENSG00000112981
411,ENSG00000071082
412,ENSG00000229178
413,ENSG00000182134
414,ENSG00000096092
415,ENSG00000269556
416,ENSG00000100883
417,ENSG00000142892
418,ENSG00000173436
419,ENSG00000149295
420,ENSG00000090060
421,ENSG00000106028
422,ENSG00000134146
423,ENSG00000277013
424,ENSG00000275993
425,ENSG00000205037
426,ENSG00000105640
427,ENSG00000275966
428,ENSG00000163040
429,ENSG00000162851
430,ENSG00000100567
431,ENSG00000165458
432,ENSG00000157625
433,ENSG00000101447
434,ENSG00000197273
435,ENSG00000123191
436,ENSG00000100726
437,ENSG00000104904
438,ENSG00000095002
439,ENSG00000261611
440,ENSG00000116478
441,ENSG00000242441
442,ENSG00000198755
443,ENSG00000120253
444,ENSG00000125871
445,ENSG00000158169
446,ENSG00000101365
447,ENSG00000100316
448,ENSG00000142534
449,ENSG00000150873
450,ENSG00000178904
451,ENSG00000125304
452,ENSG00000185697
453,ENSG00000124688
454,ENSG00000176142
455,ENSG00000101407
456,ENSG00000186193
457,ENSG00000109270
458,ENSG00000151465
459,ENSG00000115484
460,ENSG00000111540
461,ENSG00000234949
462,ENSG00000100246
463,ENSG00000171345
464,ENSG00000177600
465,ENSG00000063177
466,ENSG00000174606
467,ENSG00000135469
468,ENSG00000158480
469,ENSG00000146701
470,ENSG00000038002
471,ENSG00000107338
472,ENSG00000131143
473,ENSG00000146143
474,ENSG00000256806
475,ENSG00000120915
476,ENSG00000122068
477,ENSG00000173409
478,ENSG00000132182
479,ENSG00000127585
480,ENSG00000079134
481,ENSG00000248932
482,ENSG00000130021
483,ENSG00000171202
484,ENSG00000248866
485,ENSG00000139133
486,ENSG00000175279
487,ENSG00000081913
488,ENSG00000198876
489,ENSG00000232677
490,ENSG00000231770
491,ENSG00000082458
492,ENSG00000169020
493,ENSG00000114391
494,ENSG00000172757
495,ENSG00000135404
496,ENSG00000205937
497,ENSG00000149313
498,ENSG00000111775
499,ENSG00000137055
500,ENSG00000073584
501,ENSG00000266844
502,ENSG00000103089
503,ENSG00000062038
504,ENSG00000181220
505,ENSG00000198034
506,ENSG00000099284
507,ENSG00000130958
508,ENSG00000276663
509,ENSG00000134440
510,ENSG00000144233
511,ENSG00000172818
512,ENSG00000198040
513,ENSG00000153944
514,ENSG00000147604
515,ENSG00000099246
516,ENSG00000145740
517,ENSG00000275234
518,ENSG00000245317
519,ENSG00000144134
520,ENSG00000121022
521,ENSG00000139644
522,ENSG00000167005
523,ENSG00000234235
524,ENSG00000133985
525,ENSG00000135476
526,ENSG00000103671
527,ENSG00000204092
528,ENSG00000135390
529,ENSG00000137812
530,ENSG00000176623
531,ENSG00000170881
532,ENSG00000163704
533,ENSG00000275532
534,ENSG00000167220
535,ENSG00000185924
536,ENSG00000131828
537,ENSG00000138382
538,ENSG00000261759
539,ENSG00000276256
540,ENSG00000164855
541,ENSG00000107537
542,ENSG00000122882
543,ENSG00000096872
544,ENSG00000284934
545,ENSG00000229453
546,ENSG00000196757
547,ENSG00000178397
548,ENSG00000147586
549,ENSG00000177888
550,ENSG00000159409
551,ENSG00000105698
552,ENSG00000169612
553,ENSG00000228106
554,ENSG00000169964
555,ENSG00000198018
556,ENSG00000165698
557,ENSG00000129084
558,ENSG00000164749
559,ENSG00000175728
560,ENSG00000000460
561,ENSG00000179603
562,ENSG00000122912
563,ENSG00000134419
564,ENSG00000107951
565,ENSG00000165480
566,ENSG00000175792
567,ENSG00000272799
568,ENSG00000105254
569,ENSG00000010219
570,ENSG00000111665
571,ENSG00000196531
572,ENSG00000161016
573,ENSG00000168672
574,ENSG00000107789
575,ENSG00000132475
576,ENSG00000123297
577,ENSG00000250222
578,ENSG00000114209
579,ENSG00000274874
580,ENSG00000117153
581,ENSG00000175582
582,ENSG00000007174
583,ENSG00000142089
584,ENSG00000137185
585,ENSG00000144597
586,ENSG00000163701
587,ENSG00000127325
588,ENSG00000106692
589,ENSG00000271383
590,ENSG00000147650
591,ENSG00000172062
592,ENSG00000092445
593,ENSG00000225484
594,ENSG00000156515
595,ENSG00000169180
596,ENSG00000185630
597,ENSG00000111726
598,ENSG00000180596
599,ENSG00000109089
600,ENSG00000155506
601,ENSG00000135070
602,ENSG00000104687
603,ENSG00000132405
604,ENSG00000119673
605,ENSG00000136827
606,ENSG00000165506
607,ENSG00000250620
608,ENSG00000250218
609,ENSG00000132581
610,ENSG00000167881
611,ENSG00000163348
612,ENSG00000280953
613,ENSG00000114405
614,ENSG00000143947
615,ENSG00000089009
616,ENSG00000180233
617,ENSG00000172869
618,ENSG00000112078
619,ENSG00000128944
620,ENSG00000152147
621,ENSG00000226609
622,ENSG00000185624
623,ENSG00000172113
624,ENSG00000112624
625,ENSG00000283697
626,ENSG00000066739
627,ENSG00000123485
628,ENSG00000164758
629,ENSG00000115268
630,ENSG00000160714
631,ENSG00000186591
632,ENSG00000121749
633,ENSG00000163682
634,ENSG00000101343
635,ENSG00000113282
636,ENSG00000257218
637,ENSG00000266149
638,ENSG00000196422
639,ENSG00000156787
640,ENSG00000103222
641,ENSG00000147224
642,ENSG00000153214
643,ENSG00000161860
644,ENSG00000146223
645,ENSG00000100219
646,ENSG00000005893
647,ENSG00000176887
648,ENSG00000131368
649,ENSG00000085831
650,ENSG00000137154
651,ENSG00000149716
652,ENSG00000131148
653,ENSG00000137770
654,ENSG00000187123
655,ENSG00000099783
656,ENSG00000105289
657,ENSG00000205531
658,ENSG00000257817
659,ENSG00000157184
660,ENSG00000112972
661,ENSG00000064199
662,ENSG00000278338
663,ENSG00000226245
664,ENSG00000246375
665,ENSG00000072571
666,ENSG00000171450
667,ENSG00000108559
668,ENSG00000138069
669,ENSG00000160345
670,ENSG00000271270
671,ENSG00000172262
672,ENSG00000177352
673,ENSG00000228801
674,ENSG00000166986
675,ENSG00000273365
676,ENSG00000175073
677,ENSG00000156531
678,ENSG00000214432
679,ENSG00000206560
680,ENSG00000186207
681,ENSG00000133328
682,ENSG00000204856
683,ENSG00000136986
684,ENSG00000239467
685,ENSG00000246273
686,ENSG00000107779
687,ENSG00000115616
688,ENSG00000180228
689,ENSG00000136521
690,ENSG00000214046
691,ENSG00000269482
692,ENSG00000259142
693,ENSG00000170442
694,ENSG00000197958
695,ENSG00000224424
696,ENSG00000204899
697,ENSG00000132286
698,ENSG00000226887
699,ENSG00000185513
700,ENSG00000184675
701,ENSG00000130545
702,ENSG00000267311
703,ENSG00000178395
704,ENSG00000109255
705,ENSG00000115107
706,ENSG00000101945
707,ENSG00000113368
708,ENSG00000225555
709,ENSG00000148187
710,ENSG00000125870
711,ENSG00000142937
712,ENSG00000245571
713,ENSG00000086289
714,ENSG00000263335
715,ENSG00000228484
716,ENSG00000116095
717,ENSG00000213694
718,ENSG00000246089
719,ENSG00000096093
720,ENSG00000145832
721,ENSG00000198912
722,ENSG00000168781
723,ENSG00000273802
724,ENSG00000197728
725,ENSG00000196290
726,ENSG00000184979
727,ENSG00000284512
728,ENSG00000146038
729,ENSG00000145979
730,ENSG00000213231
731,ENSG00000131480
732,ENSG00000146574
733,ENSG00000072274
734,ENSG00000087460
735,ENSG00000064655
736,ENSG00000163141
737,ENSG00000088888
738,ENSG00000162769
739,ENSG00000198563
740,ENSG00000135740
741,ENSG00000141665
742,ENSG00000241127
743,ENSG00000170315
744,ENSG00000102078
745,ENSG00000187514
746,ENSG00000083720
747,ENSG00000170471
748,ENSG00000184178
749,ENSG00000104517
750,ENSG00000181191
751,ENSG00000130255
752,ENSG00000143761
753,ENSG00000126267
754,ENSG00000242866
755,ENSG00000164405
756,ENSG00000160753
757,ENSG00000197885
758,ENSG00000136720
759,ENSG00000065320
760,ENSG00000245970
761,ENSG00000110651
762,ENSG00000283125
763,ENSG00000143799
764,ENSG00000261740
765,ENSG00000175931
766,ENSG00000123353
767,ENSG00000165997
768,ENSG00000106591
769,ENSG00000140263
770,ENSG00000156689
771,ENSG00000109189
772,ENSG00000277182
773,ENSG00000117139
774,ENSG00000182544
775,ENSG00000133114
776,ENSG00000004487
777,ENSG00000164253
778,ENSG00000137100
779,ENSG00000101138
780,ENSG00000115425
781,ENSG00000114346
782,ENSG00000240053
783,ENSG00000076382
784,ENSG00000163807
785,ENSG00000151413
786,ENSG00000236668
787,ENSG00000172765
788,ENSG00000150456
789,ENSG00000131375
790,ENSG00000126746
791,ENSG00000151092
792,ENSG00000164175
793,ENSG00000117395
794,ENSG00000137267
795,ENSG00000108813
796,ENSG00000217555
797,ENSG00000169925
798,ENSG00000141391
799,ENSG00000180190
800,ENSG00000167306
801,ENSG00000100084
802,ENSG00000134058
803,ENSG00000138709
804,ENSG00000139977
805,ENSG00000268041
806,ENSG00000133678
807,ENSG00000198258
808,ENSG00000118096
809,ENSG00000164219
810,ENSG00000100575
811,ENSG00000168288
812,ENSG00000108849
813,ENSG00000164983
814,ENSG00000164162
815,ENSG00000204099
816,ENSG00000099974
817,ENSG00000112110
818,ENSG00000258430
819,ENSG00000131398
820,ENSG00000185436
821,ENSG00000100650
822,ENSG00000197670
823,ENSG00000143436
824,ENSG00000115091
825,ENSG00000070159
826,ENSG00000145687
827,ENSG00000130762
828,ENSG00000230641
829,ENSG00000099814
830,ENSG00000177508
831,ENSG00000037757
832,ENSG00000120942
833,ENSG00000104866
834,ENSG00000171017
835,ENSG00000174738
836,ENSG00000103528
837,ENSG00000158796
838,ENSG00000188153
839,ENSG00000120053
840,ENSG00000180398
841,ENSG00000130024
842,ENSG00000136943
843,ENSG00000230082
844,ENSG00000125835
845,ENSG00000137942
846,ENSG00000187118
847,ENSG00000103269
848,ENSG00000236778
849,ENSG00000266258
850,ENSG00000267134
851,ENSG00000226876
852,ENSG00000278291
853,ENSG00000167658
854,ENSG00000160716
855,ENSG00000259802
856,ENSG00000247092
857,ENSG00000275765
858,ENSG00000185920
859,ENSG00000118939
860,ENSG00000117143
861,ENSG00000186451
862,ENSG00000181409
863,ENSG00000142676
864,ENSG00000143375
865,ENSG00000198870
866,ENSG00000081923
867,ENSG00000159111
868,ENSG00000106789
869,ENSG00000099942
870,ENSG00000160007
871,ENSG00000204860
872,ENSG00000270571
873,ENSG00000253313
874,ENSG00000261584
875,ENSG00000141449
876,ENSG00000214870
877,ENSG00000277969
878,ENSG00000226445
879,ENSG00000155975
880,ENSG00000157456
881,ENSG00000262664
882,ENSG00000110367
883,ENSG00000163155
884,ENSG00000274372
885,ENSG00000222014
886,ENSG00000103512
887,ENSG00000170584
888,ENSG00000008988
889,ENSG00000240230
890,ENSG00000114491
891,ENSG00000236394
892,ENSG00000248098
893,ENSG00000198561
894,ENSG00000276966
895,ENSG00000184517
896,ENSG00000166171
897,ENSG00000100902
898,ENSG00000266412
899,ENSG00000156284
900,ENSG00000170113
901,ENSG00000174469
902,ENSG00000156876
903,ENSG00000263427
904,ENSG00000149609
905,ENSG00000196793
906,ENSG00000138668
907,ENSG00000042429
908,ENSG00000165119
909,ENSG00000184575
910,ENSG00000165244
911,ENSG00000170122
912,ENSG00000091651
913,ENSG00000138663
914,ENSG00000182612
915,ENSG00000131470
916,ENSG00000197296
917,ENSG00000143919
918,ENSG00000162892
919,ENSG00000111786
920,ENSG00000197622
921,ENSG00000273014
922,ENSG00000117118
923,ENSG00000132603
924,ENSG00000132749
925,ENSG00000157657
926,ENSG00000179604
927,ENSG00000130584
928,ENSG00000273507
929,ENSG00000139890
930,ENSG00000198087
931,ENSG00000156795
932,ENSG00000260573
933,ENSG00000165714
934,ENSG00000134444
935,ENSG00000064218
936,ENSG00000213793
937,ENSG00000100764
938,ENSG00000198056
939,ENSG00000165476
940,ENSG00000163170
941,ENSG00000260259
942,ENSG00000142396
943,ENSG00000131508
944,ENSG00000223979
945,ENSG00000150401
946,ENSG00000275457
947,ENSG00000164296
948,ENSG00000273141
949,ENSG00000268006
950,ENSG00000181562
951,ENSG00000271133
952,ENSG00000179218
953,ENSG00000100410
954,ENSG00000213213
955,ENSG00000175697
956,ENSG00000196873
957,ENSG00000171612
958,ENSG00000237614
959,ENSG00000179709
960,ENSG00000124214
961,ENSG00000206077
962,ENSG00000234390
963,ENSG00000122557
964,ENSG00000049167
965,ENSG00000102763
966,ENSG00000149300
967,ENSG00000088035
968,ENSG00000059588
969,ENSG00000143797
970,ENSG00000186354
971,ENSG00000182810
972,ENSG00000159131
973,ENSG00000165185
974,ENSG00000075914
975,ENSG00000114503
976,ENSG00000112144
977,ENSG00000285278
978,ENSG00000156110
979,ENSG00000169105
980,ENSG00000261302
981,ENSG00000196748
982,ENSG00000058799
983,ENSG00000225932
984,ENSG00000112280
985,ENSG00000198961
986,ENSG00000116138
987,ENSG00000187642
988,ENSG00000114023
989,ENSG00000132423
990,ENSG00000143155
991,ENSG00000073803
992,ENSG00000152253
993,ENSG00000167513
994,ENSG00000070047
995,ENSG00000149346
996,ENSG00000141646
997,ENSG00000185966
998,ENSG00000236204
999,ENSG00000111843
1000,ENSG00000135334
1001,ENSG00000275880
1002,ENSG00000180245
1003,ENSG00000251493
1004,ENSG00000162913
1005,ENSG00000144895
1006,ENSG00000225762
1007,ENSG00000260418
1008,ENSG00000147535
1009,ENSG00000213920
1010,ENSG00000163545
1011,ENSG00000066455
1012,ENSG00000215018
1013,ENSG00000214226
1014,ENSG00000170482
1015,ENSG00000168792
1016,ENSG00000152193
1017,ENSG00000189060
1018,ENSG00000134056
1019,ENSG00000151116
1020,ENSG00000241370
1021,ENSG00000257671
1022,ENSG00000112312
1023,ENSG00000144034
1024,ENSG00000078140
1025,ENSG00000144659
1026,ENSG00000269974
1027,ENSG00000133019
1028,ENSG00000134317
1029,ENSG00000113558
1030,ENSG00000104312
1031,ENSG00000267348
1032,ENSG00000263859
1033,ENSG00000106305
1034,ENSG00000125746
1035,ENSG00000250317
1036,ENSG00000146733
1037,ENSG00000174628
1038,ENSG00000101166
1039,ENSG00000188554
1040,ENSG00000128050
1041,ENSG00000105649
1042,ENSG00000090054
1043,ENSG00000278925
1044,ENSG00000090061
1045,ENSG00000164684
1046,ENSG00000170515
1047,ENSG00000100796
1048,ENSG00000188916
1049,ENSG00000133805
1050,ENSG00000230798
1051,ENSG00000166446
1052,ENSG00000090565
1053,ENSG00000131100
1054,ENSG00000234617
1055,ENSG00000161011
1056,ENSG00000127540
1057,ENSG00000142207
1058,ENSG00000188846
1059,ENSG00000153904
1060,ENSG00000164241
1061,ENSG00000126351
1062,ENSG00000115828
1063,ENSG00000167528
1064,ENSG00000111640
1065,ENSG00000203879
1066,ENSG00000278845
1067,ENSG00000157764
1068,ENSG00000197081
1069,ENSG00000125743
1070,ENSG00000154319
1071,ENSG00000118900
1072,ENSG00000075188
1073,ENSG00000167595
1074,ENSG00000171714
1075,ENSG00000103460
1076,ENSG00000144868
1077,ENSG00000063601
1078,ENSG00000241163
1079,ENSG00000275111
1080,ENSG00000121152
1081,ENSG00000169862
1082,ENSG00000155592
1083,ENSG00000148248
1084,ENSG00000277715
1085,ENSG00000107020
1086,ENSG00000235159
1087,ENSG00000127663
1088,ENSG00000196670
1089,ENSG00000228436
1090,ENSG00000163898
1091,ENSG00000146731
1092,ENSG00000164663
1093,ENSG00000139428
1094,ENSG00000144647
1095,ENSG00000087586
1096,ENSG00000196436
1097,ENSG00000108094
1098,ENSG00000161980
1099,ENSG00000157837
1100,ENSG00000206579
1101,ENSG00000185352
1102,ENSG00000124571
1103,ENSG00000158234
1104,ENSG00000197594
1105,ENSG00000161243
1106,ENSG00000145293
1107,ENSG00000271980
1108,ENSG00000203697
1109,ENSG00000130348
1110,ENSG00000250714
1111,ENSG00000120860
1112,ENSG00000250312
1113,ENSG00000011052
1114,ENSG00000272455
1115,ENSG00000132677
1116,ENSG00000272449
1117,ENSG00000179387
1118,ENSG00000184083
1119,ENSG00000224712
1120,ENSG00000273391
1121,ENSG00000141642
1122,ENSG00000134748
1123,ENSG00000135900
1124,ENSG00000273729
1125,ENSG00000090487
1126,ENSG00000025772
1127,ENSG00000180667
1128,ENSG00000151208
1129,ENSG00000096070
1130,ENSG00000184992
1131,ENSG00000232934
1132,ENSG00000114904
1133,ENSG00000179676
1134,ENSG00000074211
1135,ENSG00000008283
1136,ENSG00000124486
1137,ENSG00000166788
1138,ENSG00000204380
1139,ENSG00000124541
1140,ENSG00000254726
1141,ENSG00000166897
1142,ENSG00000213995
1143,ENSG00000231010
1144,ENSG00000181744
1145,ENSG00000139116
1146,ENSG00000169750
1147,ENSG00000137806
1148,ENSG00000175155
1149,ENSG00000110700
1150,ENSG00000197111
1151,ENSG00000154025
1152,ENSG00000134910
1153,ENSG00000135119
1154,ENSG00000244239
1155,ENSG00000155438
1156,ENSG00000223482
1157,ENSG00000227477
1158,ENSG00000275481
1159,ENSG00000272354
1160,ENSG00000120805
1161,ENSG00000232956
1162,ENSG00000126814
1163,ENSG00000228701
1164,ENSG00000085840
1165,ENSG00000140557
1166,ENSG00000155974
1167,ENSG00000119421
1168,ENSG00000021300
1169,ENSG00000159263
1170,ENSG00000103356
1171,ENSG00000211460
1172,ENSG00000087995
1173,ENSG00000198060
1174,ENSG00000240137
1175,ENSG00000025796
1176,ENSG00000174032
1177,ENSG00000235034
1178,ENSG00000101452
1179,ENSG00000147044
1180,ENSG00000048544
1181,ENSG00000132694
1182,ENSG00000186326
1183,ENSG00000186615
1184,ENSG00000065427
1185,ENSG00000168246
1186,ENSG00000231439
1187,ENSG00000110171
1188,ENSG00000270177
1189,ENSG00000003393
1190,ENSG00000226194
1191,ENSG00000171823
1192,ENSG00000268678
1193,ENSG00000148057
1194,ENSG00000145284
1195,ENSG00000119321
1196,ENSG00000166167
1197,ENSG00000143933
1198,ENSG00000111962
1199,ENSG00000164304
1200,ENSG00000003509
1201,ENSG00000116885
1202,ENSG00000267270
1203,ENSG00000080644
1204,ENSG00000124098
1205,ENSG00000124333
1206,ENSG00000185278
1207,ENSG00000166451
1208,ENSG00000188761
1209,ENSG00000169064
1210,ENSG00000133961
1211,ENSG00000089356
1212,ENSG00000198860
1213,ENSG00000124641
1214,ENSG00000120306
1215,ENSG00000047662
1216,ENSG00000161010
1217,ENSG00000262772
1218,ENSG00000196090
1219,ENSG00000170340
1220,ENSG00000171448
1221,ENSG00000133193
1222,ENSG00000272810
1223,ENSG00000188707
1224,ENSG00000204852
1225,ENSG00000170855
1226,ENSG00000169740
1227,ENSG00000164237
1228,ENSG00000244945
1229,ENSG00000225489
1230,ENSG00000259357
1231,ENSG00000251580
1232,ENSG00000126262
1233,ENSG00000130948
1234,ENSG00000181143
1235,ENSG00000136731
1236,ENSG00000179431
1237,ENSG00000275734
1238,ENSG00000255384
1239,ENSG00000121766
1240,ENSG00000092439
1241,ENSG00000184014
1242,ENSG00000174013
1243,ENSG00000134897
1244,ENSG00000260236
1245,ENSG00000110436
1246,ENSG00000010072
1247,ENSG00000125995
1248,ENSG00000164924
1249,ENSG00000088538
